Title,Subtitle,Image URL,Image Text,Paragraphs Text
"UPSC Key—14th March, 2024: German model of voting, Fast Breeder Reactor and Food Inflation","Exclusive for Subscribers from Monday to Friday: What is the German model of constructive vote of no-confidence? What does India expect as US cracks down on Russian oil on snippers? What to understand from food inflation? You can learn more by reading the Indian Express UPSC Key for March 14, 2024.",https://images.indianexpress.com/2024/03/Untitled-design-2024-03-14T175438.222.jpg?w=640,"The Law Commission, in its 2018 draft report, had recommended the “constructive vote of no-confidence” as a way to ensure stability of governments. find more in UPSC Key today","Important topics and their relevance in UPSC CSE exam for March 14, 2024. If you missed the March 13, 2024 UPSC CSE exam key from the Indian Express, read it here.
Syllabus:


































































































"
"As Vladimir Putin returns to power, the West condemns Russian elections as ‘unfair’ and ‘illegal’","The results of the Russian presidential elections have been met with criticism from Western countries like the United States, the United Kingdom, and Germany, among others, who accused Vladimir Putin of winning through an unfair electoral process.",https://images.indianexpress.com/2024/03/putin-victory.jpg?w=640,"Russian presidential candidate Vladimir Putin speaks at his election campaign headquarters, after polling stations closed on the final day of the presidential election in Moscow, Russia, March 17, 2024. (Reuters)","Russian President Vladimir Putin won the country’s presidential elections with a sweeping majority on Sunday, securing his fifth term as the nation’s leader. The former KGB lieutenant colonel won 87.8 per cent of votes, reported the news agency Reuters, adding that the vote share crossed exit poll predictions and is the largest victory in Russia’s post-Soviet history.
However, the results have been met with criticism from Western countries like the United States, the United Kingdom, and Germany, among others, who accused Putin of winning through an unfair electoral process held amidst the imprisonment of opposition leaders.






















"
"As Vladimir Putin returns to power, the West condemns Russian elections as ‘unfair’ and ‘illegal’","The results of the Russian presidential elections have been met with criticism from Western countries like the United States, the United Kingdom, and Germany, among others, who accused Vladimir Putin of winning through an unfair electoral process.",https://images.indianexpress.com/2024/03/putin-victory.jpg?w=640,"Russian presidential candidate Vladimir Putin speaks at his election campaign headquarters, after polling stations closed on the final day of the presidential election in Moscow, Russia, March 17, 2024. (Reuters)","Russian President Vladimir Putin won the country’s presidential elections with a sweeping majority on Sunday, securing his fifth term as the nation’s leader. The former KGB lieutenant colonel won 87.8 per cent of votes, reported the news agency Reuters, adding that the vote share crossed exit poll predictions and is the largest victory in Russia’s post-Soviet history.
However, the results have been met with criticism from Western countries like the United States, the United Kingdom, and Germany, among others, who accused Putin of winning through an unfair electoral process held amidst the imprisonment of opposition leaders.






















"
North Korea fires ballistic missiles as Blinken visits Seoul,"South Korea's military said multiple short-range missiles were fired from a region south of the North's capital, Pyongyang, landing east of the Korean peninsula.",https://images.indianexpress.com/2024/03/korea-1.jpg?w=640,"A TV screen shows a file image of North Korea's missile launch during a news program at the Seoul Railway Station in Seoul, South Korea, March 18, 2024. (AP Photo/Ahn Young-joon)","North Korea fired ballistic missiles into the sea on Monday for the first time in two months, as US Secretary of State Antony Blinken visited Seoul for a conference hosted by President Yoon Suk Yeol on advancing democracy.
South Korea’s military said multiple short-range missiles were fired from a region south of the North’s capital, Pyongyang, landing east of the Korean peninsula. It did not provide further details and said it was sharing information on the launch with the United States and Japan.
Japanese Prime Minister Fumio Kishida condemned the launches after his country’s coast guard also reported the firing of what it said appeared to be a ballistic missile and specified that it had already ended its flight.
Japan later said that it had detected what appeared to be a second ballistic missile launch by the North, and that both fell outside its exclusive economic zone area.
“North Korea’s series of actions threaten the peace and security of our region and the international community, and are absolutely unacceptable,” Kishida said, calling the launch a violation of U.N. resolutions.
North Korea’s military has been conducting exercises using conventional weapons in recent weeks, often personally overseen by the isolated state’s leader, Kim Jong Un.
The show of force by Pyongyang comes just after the militaries of South Korea and the United States finished 10 days of large-scale annual joint military drills last Thursday.
On Sunday, the South Korean military also mobilised marines, attack helicopters and amphibious assault vehicles in drills aimed at surging troop numbers to reinforce western islands near the sea border with North Korea. The North shelled the islands in 2010.
Blinken is among senior officials from around the world attending the Summit for Democracy conference, which opens on Monday. He will also meet his South Korean counterpart, foreign minister Cho Tae-yul.
The summit is an initiative of US President Joe Biden aimed at discussing ways to stop democratic backsliding and erosion of rights and freedoms worldwide.
In its last ballistic launch on Jan. 14, North Korea fired what it said was an intermediate range hypersonic missile using solid fuel on to test new booster engines and a manoeuvrable warhead.
A month later, it launched multiple cruise missiles off its east coast, including what it said was a new anti-ship missile."
North Korea fires ballistic missiles as Blinken visits Seoul,"South Korea's military said multiple short-range missiles were fired from a region south of the North's capital, Pyongyang, landing east of the Korean peninsula.",https://images.indianexpress.com/2024/03/korea-1.jpg?w=640,"A TV screen shows a file image of North Korea's missile launch during a news program at the Seoul Railway Station in Seoul, South Korea, March 18, 2024. (AP Photo/Ahn Young-joon)","North Korea fired ballistic missiles into the sea on Monday for the first time in two months, as US Secretary of State Antony Blinken visited Seoul for a conference hosted by President Yoon Suk Yeol on advancing democracy.
South Korea’s military said multiple short-range missiles were fired from a region south of the North’s capital, Pyongyang, landing east of the Korean peninsula. It did not provide further details and said it was sharing information on the launch with the United States and Japan.
Japanese Prime Minister Fumio Kishida condemned the launches after his country’s coast guard also reported the firing of what it said appeared to be a ballistic missile and specified that it had already ended its flight.
Japan later said that it had detected what appeared to be a second ballistic missile launch by the North, and that both fell outside its exclusive economic zone area.
“North Korea’s series of actions threaten the peace and security of our region and the international community, and are absolutely unacceptable,” Kishida said, calling the launch a violation of U.N. resolutions.
North Korea’s military has been conducting exercises using conventional weapons in recent weeks, often personally overseen by the isolated state’s leader, Kim Jong Un.
The show of force by Pyongyang comes just after the militaries of South Korea and the United States finished 10 days of large-scale annual joint military drills last Thursday.
On Sunday, the South Korean military also mobilised marines, attack helicopters and amphibious assault vehicles in drills aimed at surging troop numbers to reinforce western islands near the sea border with North Korea. The North shelled the islands in 2010.
Blinken is among senior officials from around the world attending the Summit for Democracy conference, which opens on Monday. He will also meet his South Korean counterpart, foreign minister Cho Tae-yul.
The summit is an initiative of US President Joe Biden aimed at discussing ways to stop democratic backsliding and erosion of rights and freedoms worldwide.
In its last ballistic launch on Jan. 14, North Korea fired what it said was an intermediate range hypersonic missile using solid fuel on to test new booster engines and a manoeuvrable warhead.
A month later, it launched multiple cruise missiles off its east coast, including what it said was a new anti-ship missile."
"Who is Robert F Kennedy Jr, the third player in US presidential elections 2024?","Robert F Kennedy Jr built a reputation of his own as an activist, author and lawyer who fought for environmental causes such as clean water. More recently, his activism has veered into conspiracies and contradicted scientific consensus",https://images.indianexpress.com/2024/03/Robert-F-Kennedy.jpeg?w=640,"Independent presidential candidate Robert F Kennedy Jr speaks during a campaign rally at the Fox Theatre in Tucson, Arizona, US. (Reuters, file)","The lack of excitement many Americans feel about a presidential rematch has heightened interest in alternatives to the major-party candidates, none more so than Robert F Kennedy Jr., whose famous name has helped him build buzz for his independent bid.
Kennedy is a huge longshot to win Electoral College votes, much less the presidency. But his campaign events have drawn large crowds of supporters and people interested in his message. He plans to announce his vice presidential nominee later this month in Oakland, California, and is stoking expectations that he might pick New York Jets quarterback Aaron Rodgers or former Minnesota Gov. Jesse Ventura.
Here is a look at his campaign and what he’s stood for:
Kennedy, 70, is a member of perhaps the nation’s most famous political dynasty. His uncle was President John F Kennedy. His father served as attorney general and a US senator before seeking the Democratic nomination for president. Both were assassinated.
Because of your support, this is now the most successful independent campaign in decades. Together, we have shown that Americans really are tired of the vitriol and division. Americans are looking for a leader who can “Heal The Divide.”
On Tuesday March 26th, in Oakland,… pic.twitter.com/h8nTZzCA7h
— Robert F. Kennedy Jr (@RobertKennedyJr) March 13, 2024
RFK Jr built a reputation of his own as an activist, author and lawyer who fought for environmental causes such as clean water. More recently, his activism has veered into conspiracies and contradicted scientific consensus, most infamously on vaccines. Some members of his family have publicly criticised his views.
Kennedy founded Waterkeeper Alliance, which works to secure clean water, and Children’s Health Defense, an anti-vaccine group that saw its reach grow rapidly during the pandemic. Children’s Health Defense has a lawsuit pending against a number of news organisations, among them The Associated Press, accusing them of violating antitrust laws by taking action to identify misinformation, including about Covid-19 and Coivid-19 vaccines. Kennedy took leave from the group when he announced his run for president but is listed as one of its attorneys in the lawsuit.
He’s married to actress Cheryl Hines.
What does Kennedy’s campaign look like?
Kennedy’s need to collect thousands of signatures to get on the ballot has taken him to places that rarely see presidential candidates, including Hawaii, Wyoming and West Virginia.
At events in Phoenix and Las Vegas, hundreds of supporters queued up outside hours before he was scheduled to arrive. He attracts a legion of fans, many of whom have listened extensively to Kennedy’s interviews on podcasts or YouTube videos.
Americans are sick of the DNC and the courts interfering with our election process. It’s not good for our country; this isn’t a banana republic. I explained to @andrewschulz that I want to beat Biden and Trump on an even battlefield.
Help me do that by investing in my campaign… pic.twitter.com/wIGaBzrBAg
— Robert F. Kennedy Jr (@RobertKennedyJr) March 12, 2024
In Nevada, massive graphics and photos were projected on three walls as upbeat music played. Drinks and merchandise were for sale. Kennedy speaks in a quiet, strained voice, sometimes haltingly, the result of a neurological condition called spasmodic dysphonia.
What does he talk about?
Kennedy frames himself as a truthteller with a track record of fighting for the middle class against powerful interests. He points to lawsuits he’s won against corporate behemoths such as Monsanto and DuPont.
“I can fix this country,” he said in Las Vegas in February. “All these agencies that intimidate normal politicians, I’ve sued every one of them. … When you sue these agencies, you get a Ph.D. in corporate capture and how to unravel it.” Corporate capture refers to private interests using their influence to control government decision-making, as when they help draft legislation.
Kennedy has been critical of US support for Ukraine and supportive of Israel’s war against Hamas. He wants to reduce military and health care spending because of the impact on budget deficits, and combat rising housing costs so young people can afford to buy homes. Kennedy has found a loyal following among people distrustful of institutions and those who believe the government has been captured by corporations, especially pharmaceutical companies.
He hasn’t shied away from his controversial views on health care and vaccines. He wants to dismantle the public health bureaucracy, saying he’d immediately tell the National Institutes of Health to refocus research away from infectious diseases and vaccines and toward chronic diseases.
Kennedy insists he is not anti-vaccine and claims he has never told the public to avoid vaccination. But he has repeatedly made his opposition to vaccines clear. He said on a podcast “there’s no vaccine that is safe and effective” and has urged people to resist CDC guidelines on when kids should get vaccinated.
While there are rare instances when people have severe reactions to vaccines, the billions of doses administered globally provide real-world evidence that they are safe. The World Health Organisation says vaccines prevent as many as 5 million deaths each year.
Can he win?
The United States has a long history of rejecting independent or third-party presidential candidates. In fact, the last president to win without a party’s backing was George Washington, and he did it before there were political parties.
The last third-party candidate to make it to the White House was Abraham Lincoln with the newly formed Republican Party. The last third-party candidate to pull more than single digits in the popular vote was Ross Perot, a businessman who won 19% in 1992 and 8% in 1996. But he won zero electoral votes.
And while the independent share of the electorate is growing, it is still dwarfed by voters who consistently support Republican or Democratic candidates, even if they identify as independent. In other words, the odds are long.
Kennedy’s case for optimism hinges on his relatively strong showing in a few national polls. Polls during the 2016 presidential campaign regularly put libertarian Gary Johnson’s support in the high single or low double digits, but he ultimately received only about 3% of the vote nationwide.
Horse-race polls are also notoriously unreliable this far out from an election, and many Americans don’t know who Kennedy is. A February AP-NORC poll found, for instance, that 29% of Americans don’t know enough about Kennedy to have a view about him.
Some of the people who say they’d support him may also be reacting to his famous last name rather than his actual pitch as a candidate. A CNN/SSRS poll conducted last spring found that 20% of people who said they would consider supporting Kennedy for the Democratic nomination — for which he was running at the time — said that their support was related to his last name and Kennedy family connections. Only 12% said it was because of support for his views and policies.
But for any of that to matter, he has to get on the ballot.
How does he get on the ballot?
Forget getting elected; merely running for president is an arduous process, especially for candidates like Kennedy who don’t belong to a party. Every state has different rules, requiring an army of lawyers to make sure everything is done right. Most states require thousands of signatures.
A pro-Kennedy super PAC is helping pay for Kennedy’s ballot access work in several states. His allies have created a political party to ease the process in some states by getting recognised as a party and making Kennedy its nominee.
He has been approved for the ballot in Utah. His campaign and super PAC say he’s collected enough signatures to qualify in several other states, including the battlegrounds of Arizona, Georgia and Nevada, though election officials in those states have not yet affirmed his candidacy.
Kennedy has also said he’s talked with officials from the Libertarian Party, though it’s not clear what a tie-up between the two might look like.
Who is working for him?
Kennedy is looking to his family and his allies in the anti-vaccine world to staff his campaign, building a leadership team that is light on experience working in politics. His campaign manager is Amaryllis Fox Kennedy, his daughter-in-law who served as a CIA officer and has not worked in politics before.
His communications director, Del Bigtree, is founder of the Informed Consent Action Network, an anti-vaccine group. He also produced “Vaxxed,” an anti-vaccine film that promoted the discredited idea that the vaccines cause autism.
Press secretary Stefanie Spear was an editor for the Children’s Health Defense news website. Charles Eisenstein, a New Age author, is an adviser. Kennedy also has staff and volunteers spread throughout states and focused on gathering signatures to get him on the ballot."
"Who is Robert F Kennedy Jr, the third player in US presidential elections 2024?","Robert F Kennedy Jr built a reputation of his own as an activist, author and lawyer who fought for environmental causes such as clean water. More recently, his activism has veered into conspiracies and contradicted scientific consensus",https://images.indianexpress.com/2024/03/Robert-F-Kennedy.jpeg?w=640,"Independent presidential candidate Robert F Kennedy Jr speaks during a campaign rally at the Fox Theatre in Tucson, Arizona, US. (Reuters, file)","The lack of excitement many Americans feel about a presidential rematch has heightened interest in alternatives to the major-party candidates, none more so than Robert F Kennedy Jr., whose famous name has helped him build buzz for his independent bid.
Kennedy is a huge longshot to win Electoral College votes, much less the presidency. But his campaign events have drawn large crowds of supporters and people interested in his message. He plans to announce his vice presidential nominee later this month in Oakland, California, and is stoking expectations that he might pick New York Jets quarterback Aaron Rodgers or former Minnesota Gov. Jesse Ventura.
Here is a look at his campaign and what he’s stood for:
Kennedy, 70, is a member of perhaps the nation’s most famous political dynasty. His uncle was President John F Kennedy. His father served as attorney general and a US senator before seeking the Democratic nomination for president. Both were assassinated.
Because of your support, this is now the most successful independent campaign in decades. Together, we have shown that Americans really are tired of the vitriol and division. Americans are looking for a leader who can “Heal The Divide.”
On Tuesday March 26th, in Oakland,… pic.twitter.com/h8nTZzCA7h
— Robert F. Kennedy Jr (@RobertKennedyJr) March 13, 2024
RFK Jr built a reputation of his own as an activist, author and lawyer who fought for environmental causes such as clean water. More recently, his activism has veered into conspiracies and contradicted scientific consensus, most infamously on vaccines. Some members of his family have publicly criticised his views.
Kennedy founded Waterkeeper Alliance, which works to secure clean water, and Children’s Health Defense, an anti-vaccine group that saw its reach grow rapidly during the pandemic. Children’s Health Defense has a lawsuit pending against a number of news organisations, among them The Associated Press, accusing them of violating antitrust laws by taking action to identify misinformation, including about Covid-19 and Coivid-19 vaccines. Kennedy took leave from the group when he announced his run for president but is listed as one of its attorneys in the lawsuit.
He’s married to actress Cheryl Hines.
What does Kennedy’s campaign look like?
Kennedy’s need to collect thousands of signatures to get on the ballot has taken him to places that rarely see presidential candidates, including Hawaii, Wyoming and West Virginia.
At events in Phoenix and Las Vegas, hundreds of supporters queued up outside hours before he was scheduled to arrive. He attracts a legion of fans, many of whom have listened extensively to Kennedy’s interviews on podcasts or YouTube videos.
Americans are sick of the DNC and the courts interfering with our election process. It’s not good for our country; this isn’t a banana republic. I explained to @andrewschulz that I want to beat Biden and Trump on an even battlefield.
Help me do that by investing in my campaign… pic.twitter.com/wIGaBzrBAg
— Robert F. Kennedy Jr (@RobertKennedyJr) March 12, 2024
In Nevada, massive graphics and photos were projected on three walls as upbeat music played. Drinks and merchandise were for sale. Kennedy speaks in a quiet, strained voice, sometimes haltingly, the result of a neurological condition called spasmodic dysphonia.
What does he talk about?
Kennedy frames himself as a truthteller with a track record of fighting for the middle class against powerful interests. He points to lawsuits he’s won against corporate behemoths such as Monsanto and DuPont.
“I can fix this country,” he said in Las Vegas in February. “All these agencies that intimidate normal politicians, I’ve sued every one of them. … When you sue these agencies, you get a Ph.D. in corporate capture and how to unravel it.” Corporate capture refers to private interests using their influence to control government decision-making, as when they help draft legislation.
Kennedy has been critical of US support for Ukraine and supportive of Israel’s war against Hamas. He wants to reduce military and health care spending because of the impact on budget deficits, and combat rising housing costs so young people can afford to buy homes. Kennedy has found a loyal following among people distrustful of institutions and those who believe the government has been captured by corporations, especially pharmaceutical companies.
He hasn’t shied away from his controversial views on health care and vaccines. He wants to dismantle the public health bureaucracy, saying he’d immediately tell the National Institutes of Health to refocus research away from infectious diseases and vaccines and toward chronic diseases.
Kennedy insists he is not anti-vaccine and claims he has never told the public to avoid vaccination. But he has repeatedly made his opposition to vaccines clear. He said on a podcast “there’s no vaccine that is safe and effective” and has urged people to resist CDC guidelines on when kids should get vaccinated.
While there are rare instances when people have severe reactions to vaccines, the billions of doses administered globally provide real-world evidence that they are safe. The World Health Organisation says vaccines prevent as many as 5 million deaths each year.
Can he win?
The United States has a long history of rejecting independent or third-party presidential candidates. In fact, the last president to win without a party’s backing was George Washington, and he did it before there were political parties.
The last third-party candidate to make it to the White House was Abraham Lincoln with the newly formed Republican Party. The last third-party candidate to pull more than single digits in the popular vote was Ross Perot, a businessman who won 19% in 1992 and 8% in 1996. But he won zero electoral votes.
And while the independent share of the electorate is growing, it is still dwarfed by voters who consistently support Republican or Democratic candidates, even if they identify as independent. In other words, the odds are long.
Kennedy’s case for optimism hinges on his relatively strong showing in a few national polls. Polls during the 2016 presidential campaign regularly put libertarian Gary Johnson’s support in the high single or low double digits, but he ultimately received only about 3% of the vote nationwide.
Horse-race polls are also notoriously unreliable this far out from an election, and many Americans don’t know who Kennedy is. A February AP-NORC poll found, for instance, that 29% of Americans don’t know enough about Kennedy to have a view about him.
Some of the people who say they’d support him may also be reacting to his famous last name rather than his actual pitch as a candidate. A CNN/SSRS poll conducted last spring found that 20% of people who said they would consider supporting Kennedy for the Democratic nomination — for which he was running at the time — said that their support was related to his last name and Kennedy family connections. Only 12% said it was because of support for his views and policies.
But for any of that to matter, he has to get on the ballot.
How does he get on the ballot?
Forget getting elected; merely running for president is an arduous process, especially for candidates like Kennedy who don’t belong to a party. Every state has different rules, requiring an army of lawyers to make sure everything is done right. Most states require thousands of signatures.
A pro-Kennedy super PAC is helping pay for Kennedy’s ballot access work in several states. His allies have created a political party to ease the process in some states by getting recognised as a party and making Kennedy its nominee.
He has been approved for the ballot in Utah. His campaign and super PAC say he’s collected enough signatures to qualify in several other states, including the battlegrounds of Arizona, Georgia and Nevada, though election officials in those states have not yet affirmed his candidacy.
Kennedy has also said he’s talked with officials from the Libertarian Party, though it’s not clear what a tie-up between the two might look like.
Who is working for him?
Kennedy is looking to his family and his allies in the anti-vaccine world to staff his campaign, building a leadership team that is light on experience working in politics. His campaign manager is Amaryllis Fox Kennedy, his daughter-in-law who served as a CIA officer and has not worked in politics before.
His communications director, Del Bigtree, is founder of the Informed Consent Action Network, an anti-vaccine group. He also produced “Vaxxed,” an anti-vaccine film that promoted the discredited idea that the vaccines cause autism.
Press secretary Stefanie Spear was an editor for the Children’s Health Defense news website. Charles Eisenstein, a New Age author, is an adviser. Kennedy also has staff and volunteers spread throughout states and focused on gathering signatures to get him on the ballot."
"In a rare comment, Vladimir Putin addresses Alexei Navalny’s death in prison","Vladimir Putin, in a news conference after Russia’s presidential election, said “some people” had told him before Navalny’s death “that there was an idea to exchange Mr. Navalny for some people held in correctional facilities in Western countries.”",https://images.indianexpress.com/2024/03/vladimir-putin-3.jpg?w=640,"Russian President Vladimir Putin described the death of opposition leader Alexei Navalny as an ""unfortunate incident"" and claimed he was ready to release him in exchange for Russian prisoners held in the West. (AP Photo)","Written by Anton Troianovski,
Russian President Vladimir Putin described the death of the imprisoned opposition leader Alexei Navalny as an “unfortunate incident” and claimed he had been ready to release him in exchange for Russian prisoners held in the West.








"
"In a rare comment, Vladimir Putin addresses Alexei Navalny’s death in prison","Vladimir Putin, in a news conference after Russia’s presidential election, said “some people” had told him before Navalny’s death “that there was an idea to exchange Mr. Navalny for some people held in correctional facilities in Western countries.”",https://images.indianexpress.com/2024/03/vladimir-putin-3.jpg?w=640,"Russian President Vladimir Putin described the death of opposition leader Alexei Navalny as an ""unfortunate incident"" and claimed he was ready to release him in exchange for Russian prisoners held in the West. (AP Photo)","Written by Anton Troianovski,
Russian President Vladimir Putin described the death of the imprisoned opposition leader Alexei Navalny as an “unfortunate incident” and claimed he had been ready to release him in exchange for Russian prisoners held in the West.








"
"Putin warns, Russia-NATO conflict is just one step from World War 3","Putin ordered a full-scale invasion of Ukraine in February 2022, triggering major European war",https://images.indianexpress.com/2024/03/putin-elections.jpg?w=640,"Russian President Vladimir Putin speaks on a visit to his campaign headquarters after a presidential election in Moscow, early Monday, March 18, 2024. (AP)","Russian President Vladimir Putin warned the West on Monday that a direct conflict between Russia and the US-led NATO military alliance would mean the planet was one step away from World War Three but said hardly anyone wanted such a scenario.
The Ukraine war has triggered the deepest crisis in Moscow’s relations with the West since the 1962 Cuban Missile Crisis. Putin has often warned of the risks of nuclear war but says he has never felt the need to use nuclear weapons in Ukraine.
French President Emmanuel Macron last month said he could not rule out the deployment of ground troops in Ukraine in the future, with many Western countries distancing themselves from that while others, especially in eastern Europe, expressed support.
Asked by Reuters about the Macron remarks and the risks and possibility of a conflict between Russia and NATO, Putin quipped: “everything is possible in the modern world.”
“It is clear to everyone, that this will be one step away from a full-scale World War Three. I think hardly anyone is interested in this,” Putin told reporters after winning the biggest ever landslide in post-Soviet Russian history.
Putin added, though, that NATO military personnel were present already in Ukraine, saying that Russia had picked up both English and French being spoken on the battlefield.
“There is nothing good in this, first of all for them, because they are dying there and in large numbers,” he said.
BUFFER ZONE
Ahead of the March 15-17 Russian election, Ukraine stepped up attacks against Russia, shelling border regions and even used proxies to try to pierce Russia’s borders.
Asked if he considered it necessary to take Ukraine’s Kharkiv region, Putin said if the attacks continued, Russia would create a buffer zone out of more Ukrainian territory to defend Russian territory.
“I do not exclude that, bearing in mind the tragic events taking place today, we will be forced at some point, when we deem it appropriate, to create a certain ‘sanitary zone’ in the territories today under the Kyiv regime,” Putin said.
He declined to give any further details but said such a zone might have to be big enough to preclude foreign made armaments from reaching Russian territory.
Putin ordered a full-scale invasion of Ukraine in February 2022, triggering major European war after eight years of conflict in eastern Ukraine between Ukrainian forces on one side and pro-Russian Ukrainians and Russian proxies on the other.
Putin said he wished Macron would stop seeking to aggravate the war in Ukraine but to play a role in finding peace: “It seems that France could play a role. All is not lost yet.”
“I’ve been saying it over and over again and I’ll say it again. We are for peace talks, but not just because the enemy is running out of bullets,” Putin said.
“If they really, seriously, want to build peaceful, good-neighbourly relations between the two states in the long term, and not simply take a break for rearmament for 1.5-2 years.”
US DEMOCRACY
Putin dismissed US and Western criticism of the election, which the White House said was not free and fair, saying US elections were not democratic and criticising the use of state power against Donald Trump.
“The whole world is laughing at what is happening there,” Putin said of the United States. “It is just a catastrophe – it is not democracy – what on earth is it?”
When asked about the fate of opposition leader Alexei Navalny, who died in unexplained circumstances at a Russian prison in the Arctic on Feb. 16, Putin said he had simply “passed away” using Navalny’s name for one of the first times in public.
Putin said he had agreed several days before Navalny’s death to swap him. Reuters reported in February that a prisoner exchange deal had been agreed for Navalny shortly before his death.
“I said: ‘I am agreed’,” Putin said about his approval for the prisoner swap. “I had one condition – we exchange him but he never returns.”
Navalny’s widow, Yulia, has accused Putin of killing her husband. Kremlin spokesman Dmitry Peskov told reporters that claim was simply wrong."
"Putin warns, Russia-NATO conflict is just one step from World War 3","Putin ordered a full-scale invasion of Ukraine in February 2022, triggering major European war",https://images.indianexpress.com/2024/03/putin-elections.jpg?w=640,"Russian President Vladimir Putin speaks on a visit to his campaign headquarters after a presidential election in Moscow, early Monday, March 18, 2024. (AP)","Russian President Vladimir Putin warned the West on Monday that a direct conflict between Russia and the US-led NATO military alliance would mean the planet was one step away from World War Three but said hardly anyone wanted such a scenario.
The Ukraine war has triggered the deepest crisis in Moscow’s relations with the West since the 1962 Cuban Missile Crisis. Putin has often warned of the risks of nuclear war but says he has never felt the need to use nuclear weapons in Ukraine.
French President Emmanuel Macron last month said he could not rule out the deployment of ground troops in Ukraine in the future, with many Western countries distancing themselves from that while others, especially in eastern Europe, expressed support.
Asked by Reuters about the Macron remarks and the risks and possibility of a conflict between Russia and NATO, Putin quipped: “everything is possible in the modern world.”
“It is clear to everyone, that this will be one step away from a full-scale World War Three. I think hardly anyone is interested in this,” Putin told reporters after winning the biggest ever landslide in post-Soviet Russian history.
Putin added, though, that NATO military personnel were present already in Ukraine, saying that Russia had picked up both English and French being spoken on the battlefield.
“There is nothing good in this, first of all for them, because they are dying there and in large numbers,” he said.
BUFFER ZONE
Ahead of the March 15-17 Russian election, Ukraine stepped up attacks against Russia, shelling border regions and even used proxies to try to pierce Russia’s borders.
Asked if he considered it necessary to take Ukraine’s Kharkiv region, Putin said if the attacks continued, Russia would create a buffer zone out of more Ukrainian territory to defend Russian territory.
“I do not exclude that, bearing in mind the tragic events taking place today, we will be forced at some point, when we deem it appropriate, to create a certain ‘sanitary zone’ in the territories today under the Kyiv regime,” Putin said.
He declined to give any further details but said such a zone might have to be big enough to preclude foreign made armaments from reaching Russian territory.
Putin ordered a full-scale invasion of Ukraine in February 2022, triggering major European war after eight years of conflict in eastern Ukraine between Ukrainian forces on one side and pro-Russian Ukrainians and Russian proxies on the other.
Putin said he wished Macron would stop seeking to aggravate the war in Ukraine but to play a role in finding peace: “It seems that France could play a role. All is not lost yet.”
“I’ve been saying it over and over again and I’ll say it again. We are for peace talks, but not just because the enemy is running out of bullets,” Putin said.
“If they really, seriously, want to build peaceful, good-neighbourly relations between the two states in the long term, and not simply take a break for rearmament for 1.5-2 years.”
US DEMOCRACY
Putin dismissed US and Western criticism of the election, which the White House said was not free and fair, saying US elections were not democratic and criticising the use of state power against Donald Trump.
“The whole world is laughing at what is happening there,” Putin said of the United States. “It is just a catastrophe – it is not democracy – what on earth is it?”
When asked about the fate of opposition leader Alexei Navalny, who died in unexplained circumstances at a Russian prison in the Arctic on Feb. 16, Putin said he had simply “passed away” using Navalny’s name for one of the first times in public.
Putin said he had agreed several days before Navalny’s death to swap him. Reuters reported in February that a prisoner exchange deal had been agreed for Navalny shortly before his death.
“I said: ‘I am agreed’,” Putin said about his approval for the prisoner swap. “I had one condition – we exchange him but he never returns.”
Navalny’s widow, Yulia, has accused Putin of killing her husband. Kremlin spokesman Dmitry Peskov told reporters that claim was simply wrong."
